trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint,ticketing_type
10-P22,19,G00485,06:24:42,06:24:52,PGC,,,,,,0,0
10-P22,20,G00479,06:29:23,06:29:33,PGC,,,,,,0,0
10-P22,21,G00477,06:30:59,06:31:09,PGC,,,,,,0,0
10-P22,22,G00473,06:36:32,06:36:42,PGC,,,,,,0,0
10-P22,23,G00469,06:39:27,06:39:37,PGC,,,,,,0,0
10-P22,24,G00465,06:42:05,06:42:15,PGC,,,,,,0,0
10-P22,25,G00460,06:46:23,06:46:33,PGC,,,,,,0,0
10-P22,26,G00459,06:51:42,06:51:52,PGC,,,,,,0,0
10-P22,27,G00456,06:54:14,06:54:24,PGC,,,,,,0,0
10-P22,28,G00455,07:00:23,07:00:33,PGC,,,,,,0,0
10-P22,29,G00453,07:04:27,07:04:37,PGC,,,,,,0,0
10-P22,30,G00451,07:07:52,07:08:02,PGC,,,,,,0,0
10-P22,31,G00718,07:11:10,07:11:20,PGC,,,,,,0,0
10-P22,32,G00335,07:15:31,07:15:41,PGC,,,,,,0,0
10-P22,33,G00328,07:19:02,07:19:12,PGC,,,,,,0,0
10-P23,0,G00328,05:00:00,05:00:10,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,1,G00329,05:05:09,05:05:19,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,2,G00722,05:09:38,05:09:48,Walikota Jakarta Utara,,,,,,0,0
10-P23,3,G00448,05:12:49,05:12:59,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,4,G00452,05:16:05,05:16:15,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,5,G00454,05:20:09,05:20:19,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,6,G00457,05:26:20,05:26:30,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,7,G00458,05:28:55,05:29:05,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,8,G00461,05:34:10,05:34:20,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,9,G00463,05:38:31,05:38:41,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,10,G00467,05:41:08,05:41:18,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,11,G00471,05:44:03,05:44:13,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,12,G00475,05:49:36,05:49:46,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,13,G00481,05:51:12,05:51:22,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,14,G00483,05:55:55,05:56:05,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,15,G00487,05:58:26,05:58:36,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,16,G00492,06:09:33,06:09:43,Walikota Jakarta Utara,0,0,,,,0,0
10-P23,17,G00496,06:17:19,06:17:29,Walikota Jakarta Utara,,,,,,0,0
10-P23,18,G00499,06:22:26,06:22:36,Walikota Jakarta Utara,,,,,,0,0
10-P23,19,G00500,06:25:01,06:25:11,PGC,,,,,,0,0
10-P23,20,G00497,06:30:07,06:30:17,PGC,,,,,,0,0
10-P23,21,G00494,06:53:52,06:54:02,PGC,,,,,,0,0
10-P23,22,G00489,07:05:04,07:05:14,PGC,,,,,,0,0
10-P23,23,G00485,07:07:33,07:07:43,PGC,,,,,,0,0
10-P23,24,G00479,07:12:14,07:12:24,PGC,,,,,,0,0
10-P23,25,G00477,07:13:50,07:14:00,PGC,,,,,,0,0
10-P23,26,G00473,07:19:22,07:19:32,PGC,,,,,,0,0
10-P23,27,G00469,07:22:17,07:22:27,PGC,,,,,,0,0
10-P23,28,G00465,07:24:55,07:25:05,PGC,,,,,,0,0
10-P23,29,G00460,07:29:13,07:29:23,PGC,,,,,,0,0
10-P23,30,G00459,07:34:32,07:34:42,PGC,,,,,,0,0
10-P23,31,G00456,07:37:04,07:37:14,PGC,,,,,,0,0
10-P23,32,G00455,07:43:13,07:43:23,PGC,,,,,,0,0
10-P23,33,G00453,07:47:17,07:47:27,PGC,,,,,,0,0
10-P23,34,G00451,07:50:42,07:50:52,PGC,,,,,,0,0
10-P23,35,G00718,07:53:59,07:54:09,PGC,,,,,,0,0
10-P23,36,G00335,07:58:21,07:58:31,PGC,,,,,,0,0
10-P23,37,G00328,08:01:52,08:02:02,PGC,,,,,,0,0
10-R01,0,G00511,05:00:00,05:00:10,PGC,0,0,,,,0,0
10-R01,1,G00509,05:05:26,05:05:36,PGC,0,0,,,,0,0
10-R01,2,G00503,05:08:11,05:08:21,PGC,0,0,,,,0,0
10-R01,3,G00500,05:10:39,05:10:49,PGC,0,0,,,,0,0
10-R01,4,G00497,05:15:45,05:15:55,PGC,0,0,,,,0,0
10-R01,5,G00494,05:23:32,05:23:42,PGC,0,0,,,,0,0
10-R01,6,G00489,05:34:41,05:34:51,PGC,0,0,,,,0,0
10-R01,7,G00485,05:37:11,05:37:21,PGC,0,0,,,,0,0
10-R01,8,G00479,05:41:52,05:42:02,PGC,0,0,,,,0,0
10-R01,9,G00477,05:43:28,05:43:38,PGC,0,0,,,,0,0
10-R01,10,G00473,05:49:01,05:49:11,PGC,0,0,,,,0,0
10-R01,11,G00469,05:51:56,05:52:06,PGC,0,0,,,,0,0
10-R01,12,G00465,05:54:34,05:54:44,PGC,0,0,,,,0,0
10-R01,13,G00460,05:58:53,05:59:03,PGC,0,0,,,,0,0
10-R01,14,G00459,06:04:12,06:04:22,PGC,0,0,,,,0,0
10-R01,15,G00456,06:06:44,06:06:54,PGC,0,0,,,,0,0
10-R01,16,G00455,06:12:54,06:13:04,PGC,0,0,,,,0,0
10-R01,17,G00453,06:16:59,06:17:09,PGC,0,0,,,,0,0
10-R01,18,G00451,06:20:24,06:20:34,PGC,0,0,,,,0,0
10-R01,19,G00718,06:23:41,06:23:51,PGC,,,,,,0,0
10-R01,20,G00335,06:28:03,06:28:13,PGC,,,,,,0,0
10-R01,21,G00328,06:31:34,06:31:44,PGC,0,0,,,,0,0
10-R02,0,G00328,00:00:00,00:00:10,Tanjung Priok,0,0,,,,0,0
10-R02,1,G00329,00:05:09,00:05:19,Tanjung Priok,0,0,,,,0,0
10-R02,2,G00722,00:09:38,00:09:48,Tanjung Priok,,,,,,0,0
10-R02,3,G00448,00:12:49,00:12:59,Tanjung Priok,0,0,,,,0,0
10-R02,4,G00452,00:16:05,00:16:15,Tanjung Priok,0,0,,,,0,0
10-R02,5,G00454,00:20:08,00:20:18,Tanjung Priok,0,0,,,,0,0
10-R02,6,G00457,00:26:21,00:26:31,Tanjung Priok,0,0,,,,0,0
10-R02,7,G00458,00:28:57,00:29:07,Tanjung Priok,0,0,,,,0,0
10-R02,8,G00461,00:34:12,00:34:22,Tanjung Priok,0,0,,,,0,0
10-R02,9,G00463,00:38:32,00:38:42,Tanjung Priok,0,0,,,,0,0
10-R02,10,G00467,00:41:10,00:41:20,Tanjung Priok,0,0,,,,0,0
10-R02,11,G00471,00:44:05,00:44:15,Tanjung Priok,0,0,,,,0,0
10-R02,12,G00475,00:49:38,00:49:48,Tanjung Priok,0,0,,,,0,0
10-R02,13,G00481,00:51:14,00:51:24,Tanjung Priok,0,0,,,,0,0
10-R02,14,G00483,00:55:55,00:56:05,Tanjung Priok,0,0,,,,0,0
10-R02,15,G00487,00:58:26,00:58:36,Tanjung Priok,0,0,,,,0,0
10-R02,16,G00492,01:09:33,01:09:43,Tanjung Priok,0,0,,,,0,0
10-R02,17,G00496,01:17:22,01:17:32,Tanjung Priok,0,0,,,,0,0
10-R02,18,G00499,01:22:30,01:22:40,Tanjung Priok,0,0,,,,0,0
10-R02,19,G00505,01:25:05,01:25:15,Tanjung Priok,0,0,,,,0,0
10-R02,20,G00507,01:27:38,01:27:48,Tanjung Priok,0,0,,,,0,0
10-R02,21,G00511,01:35:06,01:35:16,Tanjung Priok,0,0,,,,0,0
11B-L02,0,B08578P,05:00:00,05:00:10,Penggilingan,,,,,,0,0
11B-L02,1,B08579P,05:03:59,05:04:09,Penggilingan,,,,,,0,0
11B-L02,2,G00651,05:06:04,05:06:14,Penggilingan,,,,,,0,0
11B-L02,3,G00652,05:09:38,05:09:48,Penggilingan,,,,,,0,0
11B-L02,4,B08580P,05:11:53,05:12:03,Penggilingan,,,,,,0,0
11B-L02,5,B08276P,05:18:08,05:18:18,Penggilingan,,,,,,0,0
11B-L02,6,B07582P,05:27:33,05:27:43,Penggilingan,,,,,,0,0
11B-L02,7,B07583P,05:29:19,05:29:29,Penggilingan,,,,,,0,0
11B-L02,8,B06944P,05:31:10,05:31:20,Penggilingan,,,,,,0,0
11B-L02,9,B07454P,05:31:50,05:32:00,Penggilingan,,,,,,0,0
11B-L02,10,B06945P,05:34:28,05:34:38,Penggilingan,,,,,,0,0
11B-L02,11,B06667P,05:37:24,05:37:34,Penggilingan,,,,,,0,0
11B-L02,12,B06655P,05:38:49,05:38:59,Penggilingan,0,0,,,,0,0
11B-L02,13,B06665P,05:40:58,05:41:08,Penggilingan,,,,,,0,0
11B-L02,14,B06653P,05:42:32,05:42:42,Penggilingan,0,0,,,,0,0
11B-L02,15,B06946P,05:44:05,05:44:15,Penggilingan,,,,,,0,0
11B-L02,16,B06652P,05:45:47,05:45:57,Rusun Ujung Menteng,0,0,,,,0,0
11B-L02,17,B06664P,05:47:24,05:47:34,Rusun Ujung Menteng,,,,,,0,0
11B-L02,18,B07455P,05:49:03,05:49:13,Rusun Ujung Menteng,,,,,,0,0
11B-L02,19,B06654P,05:50:09,05:50:19,Rusun Ujung Menteng,,,,,,0,0
11B-L02,20,B06666P,05:51:23,05:51:33,Rusun Ujung Menteng,,,,,,0,0
11B-L02,21,B03091P,05:58:33,05:58:43,Rusun Ujung Menteng,,,,,,0,0
11B-L02,22,B01940P,05:59:41,05:59:51,Rusun Ujung Menteng,,,,,,0,0
11B-L02,23,B05926P,06:00:22,06:00:32,Rusun Ujung Menteng,,,,,,0,0
11B-L02,24,B05757P,06:00:59,06:01:09,Rusun Ujung Menteng,,,,,,0,0
11B-L02,25,B08277P,06:10:23,06:10:33,Rusun Ujung Menteng,,,,,,0,0
11B-L02,26,B03636P,06:16:10,06:16:20,Rusun Ujung Menteng,,,,,,0,0
11B-L02,27,B02693P,06:16:56,06:17:06,Rusun Ujung Menteng,,,,,,0,0
11B-L02,28,B08278P,06:19:12,06:19:22,Rusun Ujung Menteng,,,,,,0,0
11B-L02,29,B02271P,06:20:23,06:20:33,Rusun Ujung Menteng,,,,,,0,0
11B-L02,30,B01564P,06:21:23,06:21:33,Rusun Ujung Menteng,,,,,,0,0
11B-L02,31,B08578P,06:25:04,06:25:14,Rusun Ujung Menteng,,,,,,0,0
11B-R03,0,B08578P,05:00:00,05:00:10,Penggilingan,,,,,,0,0
11B-R03,1,B08579P,05:03:59,05:04:09,Penggilingan,,,,,,0,0
11B-R03,2,G00651,05:06:04,05:06:14,Penggilingan,,,,,,0,0
11B-R03,3,G00652,05:09:38,05:09:48,Penggilingan,,,,,,0,0
11B-R03,4,B08580P,05:11:53,05:12:03,Penggilingan,,,,,,0,0
11B-R03,5,B08276P,05:18:08,05:18:18,Penggilingan,,,,,,0,0
11B-R03,6,B07582P,05:27:33,05:27:43,Penggilingan,,,,,,0,0
11B-R03,7,B07583P,05:29:19,05:29:29,Penggilingan,,,,,,0,0
11B-R03,8,B06944P,05:31:10,05:31:20,Penggilingan,,,,,,0,0
11B-R03,9,B07454P,05:31:50,05:32:00,Penggilingan,,,,,,0,0
11B-R03,10,B06945P,05:34:28,05:34:38,Penggilingan,,,,,,0,0
11B-R03,11,B06667P,05:37:24,05:37:34,Penggilingan,,,,,,0,0
11B-R03,12,B06655P,05:38:49,05:38:59,Penggilingan,0,0,,,,0,0
11B-R03,13,B06665P,05:40:58,05:41:08,Penggilingan,,,,,,0,0
11B-R03,14,B06653P,05:42:32,05:42:42,Penggilingan,0,0,,,,0,0
11B-R03,15,B06946P,05:44:05,05:44:15,Penggilingan,,,,,,0,0
11B-R03,16,B06652P,05:45:47,05:45:57,Penggilingan,0,0,,,,0,0
11B-R04,0,B06652P,05:00:00,05:00:10,Rusun Ujung Menteng,0,0,,,,0,0
11B-R04,1,B06664P,05:01:37,05:01:47,Rusun Ujung Menteng,0,0,,,,0,0
11B-R04,2,B07455P,05:03:16,05:03:26,Rusun Ujung Menteng,0,0,,,,0,0
11B-R04,3,B06654P,05:04:21,05:04:31,Rusun Ujung Menteng,0,0,,,,0,0
11B-R04,4,B06666P,05:05:36,05:05:46,Rusun Ujung Menteng,0,0,,,,0,0
11B-R04,5,B03091P,05:12:43,05:12:53,Rusun Ujung Menteng,,,,,,0,0
11B-R04,6,B01940P,05:13:53,05:14:03,Rusun Ujung Menteng,,,,,,0,0
11B-R04,7,B05926P,05:14:34,05:14:44,Rusun Ujung Menteng,,,,,,0,0
11B-R04,8,B05757P,05:15:11,05:15:21,Rusun Ujung Menteng,,,,,,0,0
11B-R04,9,B08277P,05:24:35,05:24:45,Rusun Ujung Menteng,,,,,,0,0
11B-R04,10,B03636P,05:30:22,05:30:32,Rusun Ujung Menteng,,,,,,0,0
11B-R04,11,B02693P,05:31:08,05:31:18,Rusun Ujung Menteng,,,,,,0,0
11B-R04,12,B08278P,05:33:24,05:33:34,Rusun Ujung Menteng,,,,,,0,0
11B-R04,13,B02271P,05:34:35,05:34:45,Rusun Ujung Menteng,,,,,,0,0
11B-R04,14,B01564P,05:35:35,05:35:45,Rusun Ujung Menteng,,,,,,0,0
11B-R04,15,B08578P,05:39:16,05:39:26,Rusun Ujung Menteng,,,,,,0,0
11C-L03,0,B03290P,05:00:00,05:00:10,Penggilingan,0,0,,,,,0
11C-L03,1,B07589P,05:04:14,05:04:24,Penggilingan,,,,,,0,0
11C-L03,2,B05202P,05:06:18,05:06:28,Penggilingan,0,0,,,,,0
11C-L03,3,B03091P,05:12:37,05:12:47,Penggilingan,0,0,,,,,0
11C-L03,4,B06944P,05:14:13,05:14:23,Penggilingan,,,,,,0,0
11C-L03,5,B07454P,05:14:53,05:15:03,Penggilingan,,,,,,0,0
11C-L03,6,B06945P,05:17:31,05:17:41,Penggilingan,,,,,,0,0
11C-L03,7,B06667P,05:20:27,05:20:37,Penggilingan,,,,,,0,0
11C-L03,8,B06655P,05:21:52,05:22:02,Penggilingan,0,0,,,,,0
11C-L03,9,B06665P,05:24:01,05:24:11,Penggilingan,,,,,,0,0
11C-L03,10,B06653P,05:25:35,05:25:45,Penggilingan,0,0,,,,,0
11C-L03,11,B06946P,05:27:08,05:27:18,Penggilingan,,,,,,0,0
11C-L03,12,B06652P,05:28:50,05:29:00,Rusun Pulo Gebang,0,0,,,,,0
11C-L03,13,B06664P,05:30:27,05:30:37,Rusun Pulo Gebang,,,,,,0,0
11C-L03,14,B07455P,05:32:06,05:32:16,Rusun Pulo Gebang,,,,,,0,0
11C-L03,15,B06654P,05:33:12,05:33:22,Rusun Pulo Gebang,,,,,,0,0
11C-L03,16,B06666P,05:34:26,05:34:36,Rusun Pulo Gebang,,,,,,0,0
11C-L03,17,B07676P,05:39:09,05:39:19,Rusun Pulo Gebang,,,,,,0,0
11C-L03,18,B07588P,05:41:21,05:41:31,Rusun Pulo Gebang,,,,,,0,0
11C-L03,19,B03290P,05:45:34,05:45:44,Rusun Pulo Gebang,,,,,,0,0
11D-R04,0,B02997P,05:00:00,05:00:10,Pulo Gebang,0,0,,,,,0
11D-R04,1,B05875P,05:01:50,05:02:00,Pulo Gebang,0,0,,,,,0
11D-R04,2,B01277P,05:02:58,05:03:08,Pulo Gebang,0,0,,,,,0
11D-R04,3,B01278P,05:03:55,05:04:05,Pulo Gebang,0,0,,,,,0
11D-R04,4,B06723P,05:04:47,05:04:57,Pulo Gebang,,,,,,0,0
11D-R04,5,B06708P,05:06:21,05:06:31,Pulo Gebang,,,,,,0,0
11D-R04,6,B06707P,05:08:49,05:08:59,Pulo Gebang,,,,,,0,0
11D-R04,7,B07269P,05:09:45,05:09:55,Pulo Gebang,,,,,,0,0
11D-R04,8,B07451P,05:12:17,05:12:27,Pulo Gebang,,,,,,0,0
11D-R04,9,B07453P,05:15:17,05:15:27,Pulo Gebang,,,,,,0,0
11D-R04,10,B07679P,05:17:24,05:17:34,Pulo Gebang,,,,,,0,0
11D-R04,11,B02947P,05:18:26,05:18:36,Pulo Gebang,0,0,,,,,0
11D-R04,12,B01807P,05:19:07,05:19:17,Pulo Gebang,0,0,,,,,0
11D-R04,13,B00823P,05:20:01,05:20:11,Pulo Gebang,0,0,,,,,0
11D-R04,14,B00032P,05:21:22,05:21:32,Pulo Gebang,0,0,,,,,0
11D-R04,15,B05588P,05:23:13,05:23:23,Pulo Gebang,0,0,,,,,0
11D-R04,16,B02801P,05:24:17,05:24:27,Pulo Gebang,0,0,,,,,0
11D-R04,17,B00396P,05:25:57,05:26:07,Pulo Gebang,0,0,,,,,0
11D-R04,18,B00555P,05:26:46,05:26:56,Pulo Gebang,0,0,,,,,0
11D-R04,19,B04202P,05:28:09,05:28:19,Pulo Gebang,0,0,,,,,0
11D-R04,20,B04238P,05:29:24,05:29:34,Pulo Gebang,0,0,,,,,0
11D-R04,21,B05640P,05:30:16,05:30:26,Pulo Gebang,0,0,,,,,0
11D-R04,22,B02548P,05:31:13,05:31:23,Pulo Gebang,0,0,,,,,0
11D-R04,23,B03405P,05:31:58,05:32:08,Pulo Gebang,0,0,,,,,0
11D-R04,24,B02120P,05:32:45,05:32:55,Pulo Gebang,0,0,,,,,0
11D-R04,25,B03101P,05:33:19,05:33:29,Pulo Gebang,0,0,,,,,0
11D-R04,26,B08070P,05:37:17,05:37:27,Pulo Gebang,,,,,,0,0
11D-R04,27,B08190P,05:40:48,05:40:58,Pulo Gebang,,,,,,0,0
11D-R04,28,B08072P,05:44:24,05:44:34,Pulo Gebang,,,,,,0,0
11D-R04,29,B00048P,05:47:25,05:47:35,Pulo Gebang,0,0,,,,,0
11D-R04,30,B01934P,05:48:48,05:48:58,Pulo Gebang,0,0,,,,,0
11D-R04,31,B02977P,05:50:04,05:50:14,Pulo Gebang,0,0,,,,,0
11D-R04,32,B02829P,05:51:11,05:51:21,Pulo Gebang,0,0,,,,,0
11D-R04,33,B02851P,05:51:58,05:52:08,Pulo Gebang,0,0,,,,,0
11D-R04,34,B04898P,05:54:31,05:54:41,Pulo Gebang,0,0,,,,,0
11D-R04,35,B00082P,05:56:09,05:56:19,Pulo Gebang,0,0,,,,,0
11D-R04,36,B05201P,05:57:08,05:57:18,Pulo Gebang,0,0,,,,,0
11D-R04,37,G00515,06:00:46,06:00:56,Pulo Gebang,0,0,,,,,0
11D-R04,38,G00514,06:09:09,06:09:19,Pulo Gebang,0,0,,,,,0
11D-R05,0,G00514,05:00:00,05:00:10,Pulo Gadung,0,0,,,,0,0
11D-R05,1,B07454P,05:08:45,05:08:55,Pulo Gadung,0,0,,,,0,0
11D-R05,2,G00517,05:15:06,05:15:16,Pulo Gadung,0,0,,,,0,0
11D-R05,3,G00518,05:22:04,05:22:14,Pulo Gadung,0,0,,,,0,0
11D-R05,4,B05200P,05:24:05,05:24:15,Pulo Gadung,0,0,,,,0,0
11D-R05,5,B00081P,05:24:52,05:25:02,Pulo Gadung,0,0,,,,0,0
11D-R05,6,B04897P,05:26:23,05:26:33,Pulo Gadung,0,0,,,,0,0
11D-R05,7,B05300P,05:27:29,05:27:39,Pulo Gadung,0,0,,,,0,0
11D-R05,8,B02850P,05:29:18,05:29:28,Pulo Gadung,0,0,,,,0,0
11D-R05,9,B04202P,05:29:55,05:30:05,Pulo Gadung,0,0,,,,0,0
11D-R05,10,B04238P,05:31:11,05:31:21,Pulo Gadung,0,0,,,,0,0
11D-R05,11,B05640P,05:32:04,05:32:14,Pulo Gadung,0,0,,,,0,0
11D-R05,12,B02548P,05:33:02,05:33:12,Pulo Gadung,0,0,,,,0,0
11D-R05,13,B03405P,05:33:46,05:33:56,Pulo Gadung,0,0,,,,0,0
11D-R05,14,B02120P,05:34:34,05:34:44,Pulo Gadung,0,0,,,,0,0
11D-R05,15,B03101P,05:35:11,05:35:21,Pulo Gadung,0,0,,,,0,0
11D-R05,16,B08070P,05:39:07,05:39:17,Pulo Gadung,,,,,,0,0
11D-R05,17,B08190P,05:42:38,05:42:48,Pulo Gadung,,,,,,0,0
11D-R05,18,B08072P,05:46:14,05:46:24,Pulo Gadung,,,,,,0,0
11D-R05,19,B00048P,05:49:14,05:49:24,Pulo Gadung,0,0,,,,0,0
11D-R05,20,B01934P,05:50:38,05:50:48,Pulo Gadung,0,0,,,,0,0
11D-R05,21,B02977P,05:51:58,05:52:08,Pulo Gadung,0,0,,,,0,0
11D-R05,22,B02829P,05:53:05,05:53:15,Pulo Gadung,0,0,,,,0,0
11D-R05,23,B00554P,05:54:27,05:54:37,Pulo Gadung,0,0,,,,0,0
11D-R05,24,B00395P,05:55:20,05:55:30,Pulo Gadung,0,0,,,,0,0
11D-R05,25,B02800P,05:57:01,05:57:11,Pulo Gadung,0,0,,,,0,0
11D-R05,26,B05587P,05:58:01,05:58:11,Pulo Gadung,0,0,,,,0,0
11D-R05,27,B05566P,05:59:20,05:59:30,Pulo Gadung,0,0,,,,0,0
11D-R05,28,B00031P,06:00:23,06:00:33,Pulo Gadung,0,0,,,,0,0
11D-R05,29,B00822P,06:01:24,06:01:34,Pulo Gadung,0,0,,,,0,0
11D-R05,30,B01806P,06:02:25,06:02:35,Pulo Gadung,0,0,,,,0,0
11D-R05,31,B05823P,06:06:01,06:06:11,Pulo Gadung,0,0,,,,0,0
11D-R05,32,B03090P,06:06:30,06:06:40,Pulo Gadung,0,0,,,,0,0
11D-R05,33,B07452P,06:07:55,06:08:05,Pulo Gadung,,,,,,0,0
11D-R05,34,B07270P,06:10:18,06:10:28,Pulo Gadung,,,,,,0,0
11D-R05,35,B00788P,06:13:33,06:13:43,Pulo Gadung,,,,,,0,0
11D-R05,36,B06721P,06:15:08,06:15:18,Pulo Gadung,,,,,,0,0
11D-R05,37,B06722P,06:17:53,06:18:03,Pulo Gadung,,,,,,0,0
11D-R05,38,B02997P,06:20:13,06:20:23,Pulo Gadung,0,0,,,,0,0
11M-L03,0,B03291P,05:00:00,05:00:10,Bukit Duri,0,0,,,,0,0
11M-L03,1,B07582P,05:12:29,05:12:39,Bukit Duri,,,,,,0,0
11M-L03,2,B07583P,05:14:15,05:14:25,Bukit Duri,,,,,,0,0
11M-L03,3,B06944P,05:16:06,05:16:16,Bukit Duri,,,,,,0,0
11M-L03,4,B07454P,05:16:46,05:16:56,Bukit Duri,,,,,,0,0
11M-L03,5,B06945P,05:19:24,05:19:34,Bukit Duri,,,,,,0,0
11M-L03,6,G00517,05:23:17,05:23:27,Bukit Duri,0,0,,,,0,0
11M-L03,7,G00519,05:27:01,05:27:11,Bukit Duri,0,0,,,,0,0
11M-L03,8,G00521,05:33:17,05:33:27,Bukit Duri,,,,,,0,0
11M-L03,9,G00523,05:36:36,05:36:46,Bukit Duri,,,,,,0,0
11M-L03,10,G00527,05:40:14,05:40:24,Bukit Duri,0,0,,,,0,0
11M-L03,11,G00529,05:43:23,05:43:33,Bukit Duri,0,0,,,,0,0
11M-L03,12,G00534,05:48:03,05:48:13,Bukit Duri,0,0,,,,0,0
11M-L03,13,G00538,05:50:28,05:50:38,Bukit Duri,0,0,,,,0,0
11M-L03,14,G00541,05:55:06,05:55:16,Bukit Duri,0,0,,,,0,0
11M-L03,15,G00545,05:59:11,05:59:21,Bukit Duri,0,0,,,,0,0
11M-L03,16,G00549,06:01:27,06:01:37,Bukit Duri,0,0,,,,0,0
11M-L03,17,G00553,06:03:59,06:04:09,Bukit Duri,0,0,,,,0,0
11M-L03,18,G00555,06:06:57,06:07:07,Bukit Duri,0,0,,,,0,0
11M-L03,19,B02240P,06:18:38,06:18:48,Bukit Duri,0,0,,,,0,0
11M-L03,20,B02272P,06:22:11,06:22:21,Bukit Duri,0,0,,,,0,0
11M-L03,21,B02282P,06:25:12,06:25:22,Bukit Duri,0,0,,,,0,0
11M-L03,22,B01805P,06:26:50,06:27:00,Rusun Rawa Bebek,,,,,,0,0
11M-L03,23,B03274P,06:29:29,06:29:39,Rusun Rawa Bebek,,,,,,0,0
11M-L03,24,B03142P,06:30:49,06:30:59,Rusun Rawa Bebek,,,,,,0,0
11M-L03,25,B03310P,06:31:48,06:31:58,Rusun Rawa Bebek,,,,,,0,0
11M-L03,26,B00205P,06:34:14,06:34:24,Rusun Rawa Bebek,,,,,,0,0
11M-L03,27,B05350P,06:37:29,06:37:39,Rusun Rawa Bebek,,,,,,0,0
11M-L03,28,G00557,06:39:21,06:39:31,Rusun Rawa Bebek,,,,,,0,0
11M-L03,29,G00551,06:42:22,06:42:32,Rusun Rawa Bebek,,,,,,0,0
11M-L03,30,G00547,06:44:52,06:45:02,Rusun Rawa Bebek,,,,,,0,0
11M-L03,31,G00543,06:47:06,06:47:16,Rusun Rawa Bebek,,,,,,0,0
11M-L03,32,G00539,06:51:12,06:51:22,Rusun Rawa Bebek,,,,,,0,0
11M-L03,33,G00535,06:55:51,06:56:01,Rusun Rawa Bebek,,,,,,0,0
11M-L03,34,G00532,06:58:16,06:58:26,Rusun Rawa Bebek,,,,,,0,0
11M-L03,35,G00528,07:02:57,07:03:07,Rusun Rawa Bebek,,,,,,0,0
11M-L03,36,G00525,07:06:06,07:06:16,Rusun Rawa Bebek,,,,,,0,0
11M-L03,37,G00522,07:09:42,07:09:52,Rusun Rawa Bebek,,,,,,0,0
11M-L03,38,G00520,07:13:01,07:13:11,Rusun Rawa Bebek,,,,,,0,0
11M-L03,39,G00518,07:19:13,07:19:23,Rusun Rawa Bebek,,,,,,0,0
11M-L03,40,G00515,07:23:12,07:23:22,Rusun Rawa Bebek,,,,,,0,0
11M-L03,41,B07676P,07:28:53,07:29:03,Rusun Rawa Bebek,,,,,,0,0
11M-L03,42,B07677P,07:31:07,07:31:17,Rusun Rawa Bebek,,,,,,0,0
11M-L03,43,B07678P,07:33:13,07:33:23,Rusun Rawa Bebek,,,,,,0,0
11M-L03,44,B03291P,07:44:36,07:44:46,Rusun Rawa Bebek,,,,,,0,0
11P-R01,0,B03289P,05:00:00,05:00:10,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,1,B01676P,05:02:09,05:02:19,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,2,B00636P,05:04:45,05:04:55,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,3,B00328P,05:05:17,05:05:27,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,4,B00100P,05:07:55,05:08:05,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,5,B02307P,05:08:58,05:09:08,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,6,B01578P,05:10:25,05:10:35,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,7,B01622P,05:11:43,05:11:53,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,8,B02351P,05:13:26,05:13:36,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,9,B01096P,05:15:43,05:15:53,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,10,B05885P,05:17:34,05:17:44,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,11,B06660P,05:18:21,05:18:31,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,12,B00306P,05:19:52,05:20:02,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,13,B00195P,05:20:58,05:21:08,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,14,B05581P,05:21:38,05:21:48,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,15,B00369P,05:22:35,05:22:45,Walikota Jakarta Timur,0,0,,,,,0
11P-R01,16,B06662P,05:24:27,05:24:37,Walikota Jakarta Timur,0,0,,,,,0
